Dates;SP1;US1;TY1;GC1;SPUS;SPTY;SPGC
25/02/2009;3.13677359367736;5.02631578947368;3.87155388471178;2.99240784313726;0.624070139056229;0.810210496117344;1.04824400887439
26/02/2009;3.0976290097629;5.01023391812865;3.87406015037594;2.9684705882353;0.618260356777889;0.799582063655441;1.04351008968709
27/02/2009;3.02431427243143;4.96345029239766;3.87406015037594;2.95639215686275;0.609316925579705;0.78065754145246;1.02297466369981
02/03/2009;2.90609019060902;5.01900584795321;3.91604010025063;2.90541176470588;0.579017095944239;0.742099191073919;1.00023350421836
03/03/2009;2.84021385402139;5.00950292397661;3.90538847117794;2.87460392156863;0.566965205355502;0.727255143753912;0.988036589218707
04/03/2009;2.91803812180381;4.98172514619883;3.88157894736842;2.84392156862745;0.585748518067148;0.751765753413863;1.02606139142302
05/03/2009;2.82617387261739;5.10891812865497;3.92919799498747;2.92517647058824;0.553184412325166;0.719274996124597;0.966154999889309
06/03/2009;2.83319386331939;5.12061403508772;3.92919799498747;2.94698039215686;0.553291820845242;0.721061617901091;0.961388773016506
09/03/2009;2.78419339841934;5.078216374269;3.92042606516291;2.89245490196079;0.548262065501318;0.710176228844057;0.962571066028357
10/03/2009;2.95048814504881;5.02850877192982;3.89411027568922;2.81772549019608;0.586752112578395;0.757679658808995;1.04711695845272
11/03/2009;2.96787540678754;5.06359649122807;3.91353383458647;2.85301960784314;0.586120045688661;0.758362015567229;1.04025762691173
12/03/2009;3.09655973965597;5.0906432748538;3.92606516290727;2.90707450980392;0.608284566893936;0.788718376075796;1.06518072695179
13/03/2009;3.12222222222222;5.08040935672515;3.93170426065163;2.91686274509804;0.614561151079137;0.794114209827357;1.07040423052792
16/03/2009;3.11975825197582;5.02923976608187;3.91666666666667;2.8961568627451;0.620324024520775;0.796534021781061;1.07720624255787
17/03/2009;3.20785681078568;5;3.89786967418546;2.8718431372549;0.641571362157136;0.822976928148842;1.11700279488523
18/03/2009;3.27531380753138;5.20321637426901;4.03947368421052;2.95529411764706;0.629478686246548;0.810826870919821;1.10828691735735
19/03/2009;3.2277080427708;5.21052631578947;4.01378446115288;3.01129411764706;0.619459119319649;0.804155797106182;1.07186741535989
20/03/2009;3.16150627615063;5.20175438596491;4.01503759398496;2.98729411764706;0.60777692323975;0.787416357168602;1.05831771216447
23/03/2009;3.38163644816364;5.17616959064327;4.00563909774436;2.94745098039216;0.653308665596366;0.844218953741463;1.1473088002684
24/03/2009;3.32412831241283;5.19663742690058;4.00250626566416;2.90469019607843;0.639669085860283;0.830511707359249;1.14440029332583
25/03/2009;3.34397954439796;5.14181286549707;3.96992481203007;2.93025882352941;0.650350300929259;0.842328180691152;1.14118913917994
26/03/2009;3.42301255230126;5.17470760233918;3.98558897243108;2.93050980392157;0.661489076359389;0.858847356307625;1.16806043362169
27/03/2009;3.3766620176662;5.17324561403509;3.9749373433584;2.8961568627451;0.652716354411102;0.849488111632291;1.16591130166398
30/03/2009;3.24509530450953;5.18932748538012;3.98872180451128;2.87322352941177;0.625340241804344;0.813567720074963;1.12942667748997
31/03/2009;3.28856345885634;5.22002923976608;3.99874686716792;2.88360784313726;0.629989470902602;0.822398508357055;1.1404336642664
01/04/2009;3.34811715481172;5.25511695906433;4.00563909774436;2.90949019607843;0.637115630516404;0.835850927433051;1.15075732488272
02/04/2009;3.45695025569503;5.19809941520468;3.97619047619048;2.83623529411765;0.66504119670803;0.869412639156833;1.21885171616923
03/04/2009;3.47805671780567;5.11038011695906;3.93107769423559;2.80203921568628;0.680586695745696;0.884759088558791;1.24125911526682
